int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int
1899,0,1,0,0,0,0,0,0,0,0,20006,0,0,0,0,"Arme impie",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,161,0,0,0,0,0,0
1900,0,1,0,0,0,0,0,0,0,0,20007,0,0,0,0,"Croisé",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,103,0,0,0,0,0,0
1901,0,5,0,0,9,0,0,9,0,0,5,0,0,0,0,"+9 Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,29,0,0,0,0,0,0
1903,0,5,0,0,9,0,0,9,0,0,6,0,0,0,0,"+9 Esprit",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,29,0,0,0,0,0,0
1904,0,5,0,0,9,0,0,9,0,0,5,0,0,0,0,"+9 Intelligence",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,29,0,0,0,0,0,0
1923,0,4,0,0,3,0,0,3,0,0,2,0,0,0,0,"+3 à la résistance au Feu",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1943,0,5,0,0,12,0,0,12,0,0,12,0,0,0,0,"+12 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1944,0,5,0,0,8,0,0,8,0,0,12,0,0,0,0,"+8 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1945,0,5,0,0,9,0,0,9,0,0,12,0,0,0,0,"+9 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1946,0,5,0,0,10,0,0,10,0,0,12,0,0,0,0,"+10 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1947,0,5,0,0,11,0,0,11,0,0,12,0,0,0,0,"+11 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1948,0,5,0,0,13,0,0,13,0,0,12,0,0,0,0,"+13 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1949,0,5,0,0,14,0,0,14,0,0,12,0,0,0,0,"+14 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1950,0,5,0,0,15,0,0,15,0,0,12,0,0,0,0,"+15 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1951,0,5,0,0,16,0,0,16,0,0,12,0,0,0,0,"+16 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1952,0,5,0,0,20,0,0,20,0,0,12,0,0,0,0,"+20 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1953,0,5,0,0,22,0,0,22,0,0,12,0,0,0,0,"+22 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1954,0,5,0,0,25,0,0,25,0,0,12,0,0,0,0,"+25 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1955,0,5,0,0,32,0,0,32,0,0,12,0,0,0,0,"+32 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1956,0,5,0,0,17,0,0,17,0,0,12,0,0,0,0,"+17 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1957,0,5,0,0,18,0,0,18,0,0,12,0,0,0,0,"+18 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1958,0,5,0,0,19,0,0,19,0,0,12,0,0,0,0,"+19 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1959,0,5,0,0,21,0,0,21,0,0,12,0,0,0,0,"+21 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1960,0,5,0,0,23,0,0,23,0,0,12,0,0,0,0,"+23 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1961,0,5,0,0,24,0,0,24,0,0,12,0,0,0,0,"+24 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1962,0,5,0,0,26,0,0,26,0,0,12,0,0,0,0,"+26 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1963,0,5,0,0,27,0,0,27,0,0,12,0,0,0,0,"+27 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1964,0,5,0,0,28,0,0,28,0,0,12,0,0,0,0,"+28 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1965,0,5,0,0,29,0,0,29,0,0,12,0,0,0,0,"+29 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1966,0,5,0,0,30,0,0,30,0,0,12,0,0,0,0,"+30 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1967,0,5,0,0,31,0,0,31,0,0,12,0,0,0,0,"+31 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1968,0,5,0,0,33,0,0,33,0,0,12,0,0,0,0,"+33 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1969,0,5,0,0,34,0,0,34,0,0,12,0,0,0,0,"+34 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1970,0,5,0,0,35,0,0,35,0,0,12,0,0,0,0,"+35 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1971,0,5,0,0,36,0,0,36,0,0,12,0,0,0,0,"+36 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1972,0,5,0,0,37,0,0,37,0,0,12,0,0,0,0,"+37 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1973,0,5,0,0,38,0,0,38,0,0,12,0,0,0,0,"+38 au score de défense",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1983,0,5,0,0,5,0,0,5,0,0,15,0,0,0,0,"+5 au score de blocage",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1984,0,5,0,0,10,0,0,10,0,0,15,0,0,0,0,"+10 au score de blocage",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1985,0,5,0,0,15,0,0,15,0,0,15,0,0,0,0,"+15 au score de blocage",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1986,0,5,0,0,20,0,0,20,0,0,15,0,0,0,0,"+20 au score de blocage",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1987,0,5,5,0,2,2,0,2,2,0,15,4,0,0,0,"Bloquer niveau 14",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1988,0,5,5,0,3,3,0,3,3,0,15,4,0,0,0,"Bloquer niveau 15",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1989,0,5,5,0,3,3,0,3,3,0,15,4,0,0,0,"Bloquer niveau 16",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1990,0,5,5,0,4,4,0,4,4,0,15,4,0,0,0,"Bloquer niveau 17",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1991,0,5,5,0,4,4,0,4,4,0,15,4,0,0,0,"Bloquer niveau 18",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1992,0,5,5,0,5,5,0,5,5,0,15,4,0,0,0,"Bloquer niveau 19",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1993,0,5,5,0,5,5,0,5,5,0,15,4,0,0,0,"Bloquer niveau 20",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1994,0,5,5,0,6,6,0,6,6,0,15,4,0,0,0,"Bloquer niveau 21",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1995,0,5,5,0,6,6,0,6,6,0,15,4,0,0,0,"Bloquer niveau 22",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1996,0,5,5,0,7,7,0,7,7,0,15,4,0,0,0,"Bloquer niveau 23",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1997,0,5,5,0,7,7,0,7,7,0,15,4,0,0,0,"Bloquer niveau 24",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1998,0,5,5,0,8,8,0,8,8,0,15,4,0,0,0,"Bloquer niveau 25",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
1999,0,5,5,0,8,8,0,8,8,0,15,4,0,0,0,"Bloquer niveau 26",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2000,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,"Bloquer niveau 27",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2001,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,"Bloquer niveau 28",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2002,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,"Bloquer niveau 29",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2003,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,"Bloquer niveau 30",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2004,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,"Bloquer niveau 31",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2005,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,"Bloquer niveau 32",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2006,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,"Bloquer niveau 33",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2007,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,"Bloquer niveau 34",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2008,0,5,5,0,11,11,0,11,11,0,15,4,0,0,0,"Bloquer niveau 35",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2009,0,5,5,0,11,11,0,11,11,0,15,4,0,0,0,"Bloquer niveau 36",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2010,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,"Bloquer niveau 37",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2011,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,"Bloquer niveau 38",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2012,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,"Bloquer niveau 39",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2013,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,"Bloquer niveau 40",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2014,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,"Bloquer niveau 41",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2015,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,"Bloquer niveau 42",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2016,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,"Bloquer niveau 43",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2017,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,"Bloquer niveau 44",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2018,0,5,5,0,13,13,0,13,13,0,15,4,0,0,0,"Bloquer niveau 45",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2019,0,5,5,0,13,13,0,13,13,0,15,4,0,0,0,"Bloquer niveau 46",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2020,0,5,5,0,14,14,0,14,14,0,15,4,0,0,0,"Bloquer niveau 47",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2021,0,5,5,0,14,14,0,14,14,0,15,4,0,0,0,"Bloquer niveau 48",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2022,0,5,5,0,14,14,0,14,14,0,15,4,0,0,0,"Bloquer niveau 49",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2023,0,5,5,0,14,14,0,14,14,0,15,4,0,0,0,"Bloquer niveau 50",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2024,0,5,5,0,15,15,0,15,15,0,15,4,0,0,0,"Bloquer niveau 51",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2025,0,5,5,0,15,15,0,15,15,0,15,4,0,0,0,"Bloquer niveau 52",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2026,0,5,5,0,16,16,0,16,16,0,15,4,0,0,0,"Bloquer niveau 53",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2027,0,5,5,0,16,16,0,16,16,0,15,4,0,0,0,"Bloquer niveau 54",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2028,0,5,5,0,16,16,0,16,16,0,15,4,0,0,0,"Bloquer niveau 55",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2029,0,5,5,0,16,16,0,16,16,0,15,4,0,0,0,"Bloquer niveau 56",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2030,0,5,5,0,17,17,0,17,17,0,15,4,0,0,0,"Bloquer niveau 57",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2031,0,5,5,0,17,17,0,17,17,0,15,4,0,0,0,"Bloquer niveau 58",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2032,0,5,5,0,18,18,0,18,18,0,15,4,0,0,0,"Bloquer niveau 59",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2033,0,5,5,0,18,18,0,18,18,0,15,4,0,0,0,"Bloquer niveau 60",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2034,0,5,5,0,18,18,0,18,18,0,15,4,0,0,0,"Bloquer niveau 61",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2035,0,5,5,0,18,18,0,18,18,0,15,4,0,0,0,"Bloquer niveau 62",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2036,0,5,5,0,19,19,0,19,19,0,15,4,0,0,0,"Bloquer niveau 63",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2037,0,5,5,0,19,19,0,19,19,0,15,4,0,0,0,"Bloquer niveau 64",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2038,0,5,5,0,20,20,0,20,20,0,15,4,0,0,0,"Bloquer niveau 65",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2039,0,5,5,0,20,20,0,20,20,0,15,4,0,0,0,"Bloquer niveau 66",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2040,0,5,0,0,2,0,0,2,0,0,39,0,0,0,0,"+2 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2041,0,5,0,0,5,0,0,5,0,0,39,0,0,0,0,"+5 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2042,0,5,0,0,7,0,0,7,0,0,39,0,0,0,0,"+7 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2043,0,5,0,0,10,0,0,10,0,0,39,0,0,0,0,"+10 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2044,0,5,0,0,12,0,0,12,0,0,39,0,0,0,0,"+12 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2045,0,5,0,0,14,0,0,14,0,0,39,0,0,0,0,"+14 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2046,0,5,0,0,17,0,0,17,0,0,39,0,0,0,0,"+17 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2047,0,5,0,0,19,0,0,19,0,0,39,0,0,0,0,"+19 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2048,0,5,0,0,22,0,0,22,0,0,39,0,0,0,0,"+22 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2049,0,5,0,0,24,0,0,24,0,0,39,0,0,0,0,"+24 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2050,0,5,0,0,26,0,0,26,0,0,39,0,0,0,0,"+26 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2051,0,5,0,0,29,0,0,29,0,0,39,0,0,0,0,"+29 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2052,0,5,0,0,31,0,0,31,0,0,39,0,0,0,0,"+31 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2053,0,5,0,0,34,0,0,34,0,0,39,0,0,0,0,"+34 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2054,0,5,0,0,36,0,0,36,0,0,39,0,0,0,0,"+36 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2055,0,5,0,0,38,0,0,38,0,0,39,0,0,0,0,"+38 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2056,0,5,0,0,41,0,0,41,0,0,39,0,0,0,0,"+41 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2057,0,5,0,0,43,0,0,43,0,0,39,0,0,0,0,"+43 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2058,0,5,0,0,46,0,0,46,0,0,39,0,0,0,0,"+46 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2059,0,5,0,0,48,0,0,48,0,0,39,0,0,0,0,"+48 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2060,0,5,0,0,50,0,0,50,0,0,39,0,0,0,0,"+50 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2061,0,5,0,0,53,0,0,53,0,0,39,0,0,0,0,"+53 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2062,0,5,0,0,55,0,0,55,0,0,39,0,0,0,0,"+55 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2063,0,5,0,0,58,0,0,58,0,0,39,0,0,0,0,"+58 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2064,0,5,0,0,60,0,0,60,0,0,39,0,0,0,0,"+60 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2065,0,5,0,0,62,0,0,62,0,0,39,0,0,0,0,"+62 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2066,0,5,0,0,65,0,0,65,0,0,39,0,0,0,0,"+65 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2067,0,5,0,0,67,0,0,67,0,0,39,0,0,0,0,"+67 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2068,0,5,0,0,70,0,0,70,0,0,39,0,0,0,0,"+70 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2069,0,5,0,0,72,0,0,72,0,0,39,0,0,0,0,"+72 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2070,0,5,0,0,74,0,0,74,0,0,39,0,0,0,0,"+74 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2071,0,5,0,0,77,0,0,77,0,0,39,0,0,0,0,"+77 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2072,0,5,0,0,79,0,0,79,0,0,39,0,0,0,0,"+79 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2073,0,5,0,0,82,0,0,82,0,0,39,0,0,0,0,"+82 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2074,0,5,0,0,84,0,0,84,0,0,39,0,0,0,0,"+84 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2075,0,5,0,0,86,0,0,86,0,0,39,0,0,0,0,"+86 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2076,0,5,0,0,89,0,0,89,0,0,39,0,0,0,0,"+89 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2077,0,5,0,0,91,0,0,91,0,0,39,0,0,0,0,"+91 à la puissance des attaques à distance",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2078,0,5,0,0,12,0,0,12,0,0,13,0,0,0,0,"+12 au score d'esquive",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2079,0,3,0,0,0,0,0,0,0,0,13590,0,0,0,0,"+1 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2080,0,3,0,0,0,0,0,0,0,0,13591,0,0,0,0,"+3 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2081,0,3,0,0,4,0,0,4,0,0,13592,0,0,0,0,"+4 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2082,0,3,0,0,0,0,0,0,0,0,13593,0,0,0,0,"+6 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2083,0,3,0,0,0,0,0,0,0,0,13594,0,0,0,0,"+7 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2084,0,3,0,0,0,0,0,0,0,0,13595,0,0,0,0,"+9 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2085,0,3,0,0,0,0,0,0,0,0,13596,0,0,0,0,"+10 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2086,0,3,0,0,0,0,0,0,0,0,13597,0,0,0,0,"+11 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2087,0,3,0,0,0,0,0,0,0,0,13598,0,0,0,0,"+13 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2088,0,3,0,0,0,0,0,0,0,0,13599,0,0,0,0,"+14 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2089,0,3,0,0,0,0,0,0,0,0,13601,0,0,0,0,"+16 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2090,0,3,0,0,0,0,0,0,0,0,13602,0,0,0,0,"+17 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2091,0,3,0,0,0,0,0,0,0,0,13603,0,0,0,0,"+19 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2092,0,3,0,0,0,0,0,0,0,0,13604,0,0,0,0,"+20 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2093,0,3,0,0,0,0,0,0,0,0,13605,0,0,0,0,"+21 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2094,0,3,0,0,0,0,0,0,0,0,17821,0,0,0,0,"+23 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2095,0,3,0,0,0,0,0,0,0,0,17822,0,0,0,0,"+24 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2096,0,3,0,0,0,0,0,0,0,0,17823,0,0,0,0,"+26 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
2097,0,3,0,0,0,0,0,0,0,0,17824,0,0,0,0,"+27 aux dégâts des sorts des Arcanes",0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,0,0
